Concept Code,Lot Number,Tradename Picklist Term,DIN,Review Date,Expiry
7681000087102,L16104,Prevnar® 13 (Pneu-C-13),2335204,02/04/2015,08/31/2017
7681000087102,L70538,Prevnar® 13 (Pneu-C-13),2335204,05/12/2015,12/31/2017
7681000087102,L70539,Prevnar® 13 (Pneu-C-13),2335204,05/28/2015,10/31/2017
7681000087102,L64685,Prevnar® 13 (Pneu-C-13),2335204,08/04/2015,01/31/2018
7681000087102,M49647,Prevnar® 13 (Pneu-C-13),2335204,10/29/2015,04/30/2017
7681000087102,M47973,Prevnar® 13 (Pneu-C-13),2335204,10/29/2015,04/30/2018
7681000087102,M50955,Prevnar® 13 (Pneu-C-13),2335204,10/29/2015,05/31/2018
7681000087102,M73833,Prevnar® 13 (Pneu-C-13),2335204,12/17/2015,05/31/2018
7681000087102,M90791,Prevnar® 13 (Pneu-C-13),2335204,03/01/2016,05/31/2018
7681000087102,M90790,Prevnar® 13 (Pneu-C-13),2335204,03/08/2016,06/30/2018
7681000087102,N10351,Prevnar® 13 (Pneu-C-13),2335204,04/20/2016,08/31/2018
7681000087102,N98035,Prevnar® 13 (Pneu-C-13),2335204,07/26/2016,10/31/2018
7681000087102,N70233,Prevnar® 13 (Pneu-C-13),2335204,07/26/2016,10/31/2018
7681000087102,N70196,Prevnar® 13 (Pneu-C-13),2335204,08/02/2016,10/31/2018
7681000087102,R41782,Prevnar® 13 (Pneu-C-13),2335204,10/04/2016,02/28/2019
7681000087102,R56653,Prevnar® 13 (Pneu-C-13),2335204,10/12/2016,02/28/2019
7681000087102,R83735,Prevnar® 13 (Pneu-C-13),2335204,12/22/2016,07/01/2019
7681000087102,S30092,Prevnar® 13 (Pneu-C-13),2335204,02/13/2017,06/30/2019
7681000087102,S27524,Prevnar® 13 (Pneu-C-13),2335204,03/09/2017,05/31/2019
7371000087109,C4791A,Td Adsorbed (Td),514462,03/27/2015,07/31/2017
7371000087109,C4791B,Td Adsorbed (Td),514462,03/27/2015,07/31/2017
7371000087109,C4629BA,Td Adsorbed (Td),514462,06/09/2015,10/31/2016
7371000087109,C4987A,Td Adsorbed (Td),514462,12/22/2015,05/31/2018
7371000087109,C5105A,Td Adsorbed (Td),514462,08/24/2016,12/31/2018
7371000087109,C4987AA,Td Adsorbed (Td),514462,11/15/2016,05/31/2018
7531000087102,C4643AB,Td Polio Adsorbed (Td-IPV),615358,07/10/2015,10/31/2016
7531000087102,C5111B,Td Polio Adsorbed (Td-IPV),615358,05/30/2016,01/31/2019
7531000087102,C5111BA,Td Polio Adsorbed (Td-IPV),615358,09/20/2016,01/31/2019
7301000087104,ATYPB109AB,Typherix® (Typh-I),2242727,01/23/2015,05/30/2014
7301000087104,ATYPB108BD,Typherix® (Typh-I),2242727,04/21/2015,05/31/2017
7301000087104,ATYPB109AI,Typherix® (Typh-I),2242727,05/15/2015,05/31/2017
7301000087104,ATYPB120CB,Typherix® (Typh-I),2242727,11/12/2015,12/31/2017
7311000087102,K1678-2,Typhim Vi® (Typh-I),2130955,04/07/2015,10/31/2016
7311000087102,L0069-1,Typhim Vi® (Typh-I),2130955,04/07/2015,02/28/2017
7311000087102,L1316,Typhim Vi® (Typh-I),2130955,10/23/2015,06/30/2017
7311000087102,L1589,Typhim Vi® (Typh-I),2130955,11/12/2015,10/31/2017
7311000087102,L0304,Typhim Vi® (Typh-I),2130955,12/04/2015,09/30/2017
7311000087102,L1316-1,Typhim Vi® (Typh-I),2130955,01/22/2016,06/30/2017
7311000087102,M1288,Typhim Vi® (Typh-I),2130955,04/25/2016,05/31/2018
7311000087102,M0307,Typhim Vi® (Typh-I),2130955,07/15/2016,11/30/2018
7311000087102,L1589-1,Typhim Vi® (Typh-I),2130955,07/25/2016,10/30/2017
7311000087102,L0304-2,Typhim Vi® (Typh-I),2130955,07/25/2016,09/30/2017
7311000087102,M1302,Typhim Vi® (Typh-I),2130955,09/30/2016,05/31/2018
7311000087102,M12881,Typhim Vi® (Typh-I),2130955,11/15/2016,05/31/2018
7311000087102,M03071V,Typhim Vi® (Typh-I),2130955,01/12/2017,09/03/2017
7321000087105,3003121,Vivotif® (Typh-O),885975,07/06/2015,11/30/2016
7321000087105,3003142,Vivotif® (Typh-O),885975,03/03/2016,07/30/2017
7321000087105,3003165,Vivotif® (Typh-O),885975,11/02/2016,02/28/2018
7321000087105,3003175,Vivotif® (Typh-O),885975,01/12/2017,05/31/2018
22971000087103,151901,AGRIFLU® (Inf),2346850,09/21/2015,04/30/2016
22971000087103,151922,AGRIFLU® (Inf),2346850,09/21/2015,04/30/2016
22971000087103,153001,AGRIFLU® (Inf),2346850,09/21/2015,05/31/2016
22971000087103,153002,AGRIFLU® (Inf),2346850,09/21/2015,05/31/2016
,150101,AGRIFLU,2428881,10/02/2015,06/30/2016
22971000087103,164702,AGRIFLU® (Inf),2346850,09/22/2016,05/31/2017
22971000087103,164701,AGRIFLU® (Inf),2346850,09/22/2016,05/31/2017
22971000087103,164703,AGRIFLU® (Inf),2346850,09/22/2016,05/31/2017
,160521,AGRIFLU,2428881,09/22/2016,06/30/2017
22971000087103,165001,AGRIFLU® (Inf),2346850,10/17/2016,08/31/2017
6861000087105,L0112-1,Avaxim® pediatric (HA),2243741,04/13/2015,03/31/2017
6851000087107,M02561V,Avaxim® (HA),2237792,11/25/2016,09/30/2018
7341000087101,AHPVA286AN,Cervarix® (HPV-2),2342227,07/21/2015,03/31/2018
6921000087107,AHBVC499AL,Engerix® B pediatric (HB),2296454,07/13/2015,10/31/2017
6911000087104,AHBVC495AB,Engerix® B (HB),1919431,07/20/2015,09/30/2017
6921000087107,AHBVC448DA,Engerix® B pediatric (HB),2296454,07/27/2015,07/31/2017
6921000087107,AHBVC448CA,Engerix® B pediatric (HB),2296454,07/27/2015,07/31/2017
6911000087104,AHBVC514AB,Engerix® B (HB),1919431,10/19/2015,04/30/2018
6911000087104,AHBVC514BB,Engerix® B (HB),1919431,10/19/2015,04/30/2018
6921000087107,AHBVC521AB,Engerix® B pediatric (HB),2296454,11/25/2015,04/30/2018
6911000087104,AHBVC522AC,Engerix® B (HB),1919431,01/11/2016,06/30/2018
6911000087104,AHBVC544AA,Engerix® B (HB),1919431,01/12/2016,07/31/2018
6921000087107,AHBVC543AF,Engerix® B pediatric (HB),2296454,02/02/2016,07/31/2018
6911000087104,AHBVC551BC,Engerix® B (HB),1919431,03/11/2016,08/31/2018
6911000087104,AHBVC551BF,Engerix® B (HB),1919431,03/11/2016,08/31/2018
6911000087104,AHBVC561AM,Engerix® B (HB),1919431,06/10/2016,08/31/2018
6921000087107,AHBVC556BI,Engerix® B pediatric (HB),2296454,10/12/2016,09/30/2018
6921000087107,AHBVC556BQ,Engerix® B pediatric (HB),2296454,10/12/2016,09/30/2018
6911000087104,AHBVC591EE,Engerix® B (HB),1919431,10/20/2016,01/31/2019
6911000087104,AHBVC624AG,Engerix® B (HB),1919431,12/09/2016,05/31/2019
6911000087104,AHBVC621BD,Engerix® B (HB),1919431,12/09/2016,04/30/2019
6921000087107,AHBVC577AN,Engerix® B pediatric (HB),2296454,12/09/2016,11/30/2018
6921000087107,AHBVC579AF,Engerix® B pediatric (HB),2296454,12/12/2016,12/31/2018
6921000087107,AHBVC580AA,Engerix® B pediatric (HB),2296454,12/12/2016,12/31/2018
6921000087107,AHBVC580AE,Engerix® B pediatric (HB),2296454,12/12/2016,12/31/2018
6921000087107,AHBVC580AF,Engerix® B pediatric (HB),2296454,02/15/2017,12/31/2018
21931000087105,UI685AA,FLUZONE® High-Dose (Inf),2445646,09/27/2016,04/23/2017
20811000087102,5EK3R,FLULAVAL® TETRA (Inf),2420783,10/08/2015,07/31/2016
20811000087102,4L4A4,FLULAVAL® TETRA (Inf),2420783,09/01/2016,05/31/2017
20811000087102,MC33R,FLULAVAL® TETRA (Inf),2420783,09/01/2016,05/31/2017
20811000087102,24B37,FLULAVAL® TETRA (Inf),2420783,10/05/2016,07/31/2017
20741000087105,FK2033B,FLUMIST® QUADRIVALENT (LAIV),2426544,10/05/2015,02/04/2016
20741000087105,FL2015,FLUMIST® QUADRIVALENT (LAIV),2426544,10/27/2015,04/04/2016
20741000087105,FL2015B,FLUMIST® QUADRIVALENT (LAIV),2426544,10/27/2015,03/10/2016
20741000087105,FL2155,FLUMIST® QUADRIVALENT (LAIV),2426544,11/02/2015,02/25/2016
20741000087105,FL2155B,FLUMIST® QUADRIVALENT (LAIV),2426544,11/02/2015,02/11/2016
20741000087105,HK2092,FLUMIST® QUADRIVALENT (LAIV),2426544,09/15/2016,01/19/2017
20741000087105,HL2478,FLUMIST® QUADRIVALENT (LAIV),2426544,10/04/2016,02/09/2017
20741000087105,HL2478B,FLUMIST® QUADRIVALENT (LAIV),2426544,11/02/2016,03/09/2017
20741000087105,HL2478C,FLUMIST® QUADRIVALENT (LAIV),2426544,11/28/2016,04/06/2017
22981000087101,153901A,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,153902,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,153903,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,154001,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,154003,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,154002,FLUAD® (Inf),2362384,09/21/2015,04/30/2016
22981000087101,154401,FLUAD® (Inf),2362384,09/21/2015,05/31/2016
22981000087101,154402,FLUAD® (Inf),2362384,09/21/2015,05/31/2016
22981000087101,155203,FLUAD® (Inf),2362384,11/05/2015,08/31/2016
22981000087101,166401,FLUAD® (Inf),2362384,09/29/2016,05/31/2017
22981000087101,166402,FLUAD® (Inf),2362384,09/29/2016,05/31/2017
22981000087101,166403,FLUAD® (Inf),2362384,09/29/2016,05/31/2017
22981000087101,166702,FLUAD® (Inf),2362384,10/06/2016,07/31/2017
22981000087101,166701,FLUAD® (Inf),2362384,10/06/2016,07/31/2017
22981000087101,166801,FLUAD® (Inf),2362384,10/12/2016,07/31/2017
22981000087101,166902,FLUAD® (Inf),2362384,10/12/2016,07/31/2017
22981000087101,166901,FLUAD® (Inf),2362384,10/12/2016,07/31/2017
22981000087101,166802,FLUAD® (Inf),2362384,10/12/2016,07/31/2017
22981000087101,166421A,FLUAD® (Inf),2362384,10/14/2016,05/31/2017
22981000087101,166703,FLUAD® (Inf),2362384,10/14/2016,07/31/2017
22981000087101,166822,FLUAD® (Inf),2362384,10/25/2016,07/31/2017
,2977R,Fluviral,2420686,09/21/2015,06/30/2016
,L9LL4,Fluviral,2420686,09/21/2015,07/31/2016
,Y452K,Fluviral,2420686,09/21/2015,07/31/2016
,3342Z,Fluviral,2420686,09/30/2015,07/31/2016
,4DM4K,Fluviral,2420686,09/30/2015,07/31/2016
,555EZ,Fluviral,2420686,10/02/2015,07/31/2016
,M453T,Fluviral,2420686,10/02/2015,07/31/2016
,73EA5,Fluviral,2420686,10/05/2015,07/31/2016
,2JC75,Fluviral,2420686,10/07/2015,07/31/2016
,2K9TB,Fluviral,2420686,09/01/2016,05/31/2017
,BK2DM,Fluviral,2420686,09/01/2016,05/31/2017
,F5B7A,Fluviral,2420686,09/01/2016,05/31/2017
,XF44N,Fluviral,2420686,09/07/2016,05/31/2017
,7NL3B,Fluviral,2420686,09/07/2016,05/31/2017
,22TC5,Fluviral,2420686,09/07/2016,05/31/2017
,25G9J,Fluviral,2420686,09/07/2016,06/30/2017
,35F5N,Fluviral,2420686,09/07/2016,05/31/2017
,77MS5,Fluviral,2420686,10/05/2016,07/31/2017
,UI451AA,Fluzone Quadrivalent,2432730,09/11/2015,06/30/2016
,UI451AC,Fluzone Quadrivalent,2432730,09/11/2015,06/30/2016
,UI465AA,Fluzone Quadrivalent,2432730,09/11/2015,06/30/2016
,UI480AA,Fluzone Quadrivalent,2432730,09/25/2015,06/30/2016
,UI467AA,Fluzone Quadrivalent,2432730,09/25/2015,06/30/2016
,UI494AA,Fluzone Quadrivalent,2432730,10/23/2015,06/30/2016
,UI498AA,Fluzone Quadrivalent,2420643,10/23/2015,06/30/2016
,UI639AA,Fluzone Quadrivalent,2420643,09/08/2016,06/30/2017
,UI640AC,Fluzone Quadrivalent,2432730,09/08/2016,06/30/2017
,UI638AA,Fluzone Quadrivalent,2432730,09/14/2016,06/30/2017
,UI639AB,Fluzone Quadrivalent,2420643,09/22/2016,06/30/2017
,UI629AB,Fluzone Quadrivalent,2420643,09/29/2016,06/30/2017
,UI640AA,Fluzone Quadrivalent,2432730,10/17/2016,06/30/2017
7351000087103,K023193,Gardasil® (HPV-4),2283190,01/14/2015,05/14/2017
7351000087103,K026398,Gardasil® (HPV-4),2283190,02/25/2015,05/14/2017
7351000087103,L003902,Gardasil® (HPV-4),2283190,03/25/2015,05/14/2017
7351000087103,L011438,Gardasil® (HPV-4),2283190,04/22/2015,04/14/2017
7351000087103,L049953,Gardasil® (HPV-4),2283190,02/02/2016,11/20/2017
7351000087103,M010469,Gardasil® (HPV-4),2283190,03/31/2016,08/17/2018
7351000087103,M006158,Gardasil® (HPV-4),2283190,04/01/2016,03/11/2018
7351000087103,M010460,Gardasil® (HPV-4),2283190,04/18/2016,12/08/2018
7351000087103,M018603,Gardasil® (HPV-4),2283190,05/24/2016,12/08/2018
7351000087103,M021798,Gardasil® (HPV-4),2283190,06/09/2016,12/08/2018
7351000087103,M025611,Gardasil® (HPV-4),2283190,07/19/2016,12/08/2018
7351000087103,M036460,Gardasil® (HPV-4),2283190,09/29/2016,03/14/2019
7351000087103,M036461,Gardasil® (HPV-4),2283190,09/29/2016,03/14/2019
7351000087103,M038831,Gardasil® (HPV-4),2283190,10/27/2016,03/14/2019
20871000087109,L006406,Gardasil® 9 (HPV-9),2437058,03/16/2015,02/24/2017
20871000087109,L015753,Gardasil® 9 (HPV-9),2437058,06/09/2015,09/05/2017
20871000087109,L026026,Gardasil® 9 (HPV-9),2437058,08/14/2015,09/05/2017
20871000087109,L042059,Gardasil® 9 (HPV-9),2437058,12/04/2015,09/03/2017
20871000087109,M005723,Gardasil® 9 (HPV-9),2437058,03/18/2016,03/21/2018
20871000087109,M014708,Gardasil® 9 (HPV-9),2437058,05/13/2016,03/21/2018
20871000087109,M017133,Gardasil® 9 (HPV-9),2437058,06/03/2016,03/21/2018
20871000087109,M027381,Gardasil® 9 (HPV-9),2437058,07/13/2016,08/02/2018
20871000087109,M030382,Gardasil® 9 (HPV-9),2437058,08/10/2016,02/03/2019
20871000087109,M033730,Gardasil® 9 (HPV-9),2437058,08/30/2016,09/18/2018
20871000087109,M037115,Gardasil® 9 (HPV-9),2437058,10/21/2016,05/12/2019
20871000087109,M041988,Gardasil® 9 (HPV-9),2437058,11/30/2016,05/12/2019
20871000087109,M042476,Gardasil® 9 (HPV-9),2437058,12/02/2016,03/22/2019
6881000087104,AHAVB799CC,Havrix® 720 Junior (HA),2231056,04/14/2015,04/30/2017
6871000087101,AHAVB781AS,Havrix® 1440 (HA),2187078,07/02/2015,08/31/2016
6871000087101,AHAVB826AM,Havrix® 1440 (HA),2187078,07/28/2015,04/30/2017
6881000087104,AHAVB823AH,Havrix® 720 Junior (HA),2231056,08/19/2015,05/31/2017
6881000087104,AHAVB830AH,Havrix® 720 Junior (HA),2231056,11/04/2015,08/31/2017
6871000087101,AHAVB826AZ,Havrix® 1440 (HA),2187078,12/21/2015,04/30/2017
6871000087101,AHAVB838AY,Havrix® 1440 (HA),2187078,01/20/2016,09/30/2017
6881000087104,AHAVB888AA,Havrix® 720 Junior (HA),2231056,04/01/2016,10/31/2018
6871000087101,AHAVB868AL,Havrix® 1440 (HA),2187078,04/19/2016,07/31/2018
6881000087104,AHAVB896AH,Havrix® 720 Junior (HA),2231056,06/30/2016,09/30/2018
6881000087104,AHAVB896AS,Havrix® 720 Junior (HA),2231056,09/07/2016,09/30/2018
6871000087101,AHAVB908AI,Havrix® 1440 (HA),2187078,10/14/2016,11/30/2018
6871000087101,AHAVB905AB,Havrix® 1440 (HA),2187078,10/26/2016,05/31/2019
6871000087101,AHAVB883BC,Havrix® 1440 (HA),2187078,10/26/2016,01/31/2019
6871000087101,AHAVB906AG,Havrix® 1440 (HA),2187078,02/27/2017,06/30/2019
6871000087101,AHAVB909AB,Havrix® 1440 (HA),2187078,03/07/2017,09/30/2019
7381000087106,L1260,Imovax® Rabies (Rab),1908286,05/25/2015,06/16/2017
7381000087106,M1030,Imovax® Rabies (Rab),1908286,04/15/2016,02/09/2018
7381000087106,M1414,Imovax® Rabies (Rab),1908286,12/08/2016,07/31/2018
7151000087100,JEV14C62G,IXIARO (JE),2333279,01/14/2015,08/31/2016
7151000087100,JEV14D65G,IXIARO (JE),2333279,05/04/2015,11/30/2016
7151000087100,JEV15B85G,IXIARO (JE),2333279,12/14/2015,08/31/2017
7151000087100,JEV15K03G,IXIARO (JE),2333279,06/21/2016,02/28/2018
7151000087100,JEV15L07G,IXIARO (JE),2333279,07/19/2016,04/30/2018
7151000087100,JEV16C20G,IXIARO (JE),2333279,11/22/2016,07/31/2018
7621000087103,J22T,Influvac® (Inf),2269562,09/08/2015,06/30/2016
7621000087103,J26T,Influvac® (Inf),2269562,09/08/2015,06/30/2016
7621000087103,J32TB,Influvac® (Inf),2269562,09/21/2015,06/30/2016
7621000087103,J36T,Influvac® (Inf),2269562,10/06/2015,06/30/2016
7621000087103,J38T,Influvac® (Inf),2269562,10/14/2015,06/30/2016
7621000087103,J40T,Influvac® (Inf),2269562,11/25/2015,06/30/2016
7621000087103,L20T,Influvac® (Inf),2269562,09/07/2016,06/30/2017
7621000087103,L27T,Influvac® (Inf),2269562,09/16/2016,06/30/2017
7621000087103,L32T,Influvac® (Inf),2269562,10/04/2016,06/30/2017
7161000087102,K021489,M-M-R® II (MMR),466085,01/16/2015,11/03/2016
7161000087102,L007547,M-M-R® II (MMR),466085,04/17/2015,03/05/2017
7161000087102,L013062,M-M-R® II (MMR),466085,05/25/2015,04/14/2017
7161000087102,L015386,M-M-R® II (MMR),466085,07/14/2015,05/01/2017
7161000087102,L017132,M-M-R® II (MMR),466085,10/09/2015,05/13/2017
7161000087102,M010425,M-M-R® II (MMR),466085,05/24/2016,03/01/2018
7161000087102,M013643,M-M-R® II (MMR),466085,07/13/2016,03/15/2018
7161000087102,M027857,M-M-R® II (MMR),466085,07/21/2016,05/26/2018
7171000087106,AMJRC870CB,Priorix® (MMR),2239208,04/22/2015,01/31/2017
7171000087106,AMJRC870CA,Priorix® (MMR),2239208,04/29/2015,01/31/2017
7171000087106,AMJRC991AA,Priorix® (MMR),2239208,07/29/2015,05/31/2017
7171000087106,AMJRC991AB,Priorix® (MMR),2239208,09/25/2015,07/31/2017
7171000087106,AMJRD065AB,Priorix® (MMR),2239208,02/11/2016,11/30/2017
7171000087106,AMJRD065AC,Priorix® (MMR),2239208,02/29/2016,12/31/2017
7171000087106,AMJRD194AA,Priorix® (MMR),2239208,03/18/2016,12/31/2017
7171000087106,AMJRD238AB,Priorix® (MMR),2239208,04/15/2016,01/31/2018
7171000087106,AMJRD268AA,Priorix® (MMR),2239208,06/22/2016,03/31/2018
7171000087106,AMJRD242AA,Priorix® (MMR),2239208,07/21/2016,01/31/2018
7171000087106,AMJRD240AB,Priorix® (MMR),2239208,08/23/2016,01/31/2018
7171000087106,AMJRD360AA,Priorix® (MMR),2239208,10/19/2016,06/30/2018
7171000087106,AMJRD332AB,Priorix® (MMR),2239208,10/28/2016,06/30/2018
7171000087106,AMJRD360AB,Priorix® (MMR),2239208,10/28/2016,07/31/2018
7171000087106,AMJRD362AA,Priorix® (MMR),2239208,12/01/2016,08/31/2018
7171000087106,AMJRD362AB,Priorix® (MMR),2239208,01/09/2017,09/30/2018
7181000087108,AMRVA338AA,Priorix-Tetra® (MMR-Var),2297884,01/06/2015,04/01/2016
7181000087108,AMRVA357AA,Priorix-Tetra® (MMR-Var),2297884,03/02/2015,04/30/2016
7181000087108,AMRVA363AA,Priorix-Tetra® (MMR-Var),2297884,08/12/2015,09/30/2016
7181000087108,AMRVA374AA,Priorix-Tetra® (MMR-Var),2297884,09/25/2015,12/31/2016
7181000087108,AMRVA374AB,Priorix-Tetra® (MMR-Var),2297884,09/25/2015,11/30/2016
7181000087108,AMRVA374AC,Priorix-Tetra® (MMR-Var),2297884,09/25/2015,12/31/2016
7181000087108,AMRVA418AA,Priorix-Tetra® (MMR-Var),2297884,05/30/2016,08/01/2017
7181000087108,AMRVA393AB,Priorix-Tetra® (MMR-Var),2297884,07/22/2016,08/31/2017
7181000087108,AMRVA467AA,Priorix-Tetra® (MMR-Var),2297884,01/12/2017,12/31/2017
7181000087108,AMRVA468AA,Priorix-Tetra® (MMR-Var),2297884,01/19/2017,01/31/2018
7181000087108,AMRVA468AB,Priorix-Tetra® (MMR-Var),2297884,03/06/2017,01/31/2018
19441000087102,K025768,ProQuad® (MMR-Var),2399229,02/09/2015,06/10/2016
19441000087102,L006375,ProQuad® (MMR-Var),2399229,05/19/2015,08/25/2016
19441000087102,L006374,ProQuad® (MMR-Var),2399229,05/19/2015,08/25/2016
19441000087102,L023110,ProQuad® (MMR-Var),2399229,08/27/2015,12/24/2016
19441000087102,L015410,ProQuad® (MMR-Var),2399229,10/09/2015,11/01/2016
19441000087102,L015412,ProQuad® (MMR-Var),2399229,10/09/2015,11/01/2016
19441000087102,L013544,ProQuad® (MMR-Var),2399229,10/15/2015,10/17/2016
19441000087102,L029614,ProQuad® (MMR-Var),2399229,11/04/2015,02/04/2017
19441000087102,L038002,ProQuad® (MMR-Var),2399229,12/08/2015,03/28/2017
19441000087102,L038004,ProQuad® (MMR-Var),2399229,12/08/2015,03/30/2017
19441000087102,L038003,ProQuad® (MMR-Var),2399229,12/10/2015,03/28/2017
19441000087102,L044517,ProQuad® (MMR-Var),2399229,02/11/2016,05/09/2017
19441000087102,L049943,ProQuad® (MMR-Var),2399229,02/19/2016,06/08/2017
19441000087102,L049942,ProQuad® (MMR-Var),2399229,02/19/2016,06/08/2017
19441000087102,L049944,ProQuad® (MMR-Var),2399229,02/29/2016,06/08/2017
19441000087102,L049945,ProQuad® (MMR-Var),2399229,02/29/2016,06/08/2017
19441000087102,L051103,ProQuad® (MMR-Var),2399229,03/18/2016,06/17/2017
19441000087102,M001153,ProQuad® (MMR-Var),2399229,03/18/2016,07/05/2017
19441000087102,M001154,ProQuad® (MMR-Var),2399229,03/18/2016,07/05/2017
19441000087102,M009384,ProQuad® (MMR-Var),2399229,05/09/2016,08/23/2017
19441000087102,M023902,ProQuad® (MMR-Var),2399229,08/18/2016,11/10/2017
19441000087102,M026881,ProQuad® (MMR-Var),2399229,08/18/2016,11/24/2017
19441000087102,M032152,ProQuad® (MMR-Var),2399229,09/30/2016,12/29/2017
19441000087102,M037645,ProQuad® (MMR-Var),2399229,11/18/2016,02/28/2018
19441000087102,M040615,ProQuad® (MMR-Var),2399229,12/20/2016,04/01/2018
19441000087102,M040616,ProQuad® (MMR-Var),2399229,12/20/2016,04/01/2018
19441000087102,M046367,ProQuad® (MMR-Var),2399229,02/27/2017,05/27/2018
7191000087105,AROLB217AA,Rotarix® (Rota-1),2300591,01/14/2015,05/31/2016
7191000087105,AROLB251AB,Rotarix® (Rota-1),2300591,04/30/2015,07/31/2016
7191000087105,AROLB311AB,Rotarix® (Rota-1),2300591,05/11/2015,09/30/2016
7191000087105,AROLB374AA,Rotarix® (Rota-1),2300591,06/16/2015,01/31/2017
7191000087105,AROLB374AB,Rotarix® (Rota-1),2300591,09/02/2015,01/31/2017
7191000087105,AROLB438AA,Rotarix® (Rota-1),2300591,11/04/2015,03/31/2017
7191000087105,AROLB438AC,Rotarix® (Rota-1),2300591,11/04/2015,03/31/2017
7191000087105,AROLB503AA,Rotarix® (Rota-1),2300591,12/11/2015,05/31/2017
7191000087105,AROLB503AC,Rotarix® (Rota-1),2300591,12/17/2015,05/31/2017
7191000087105,AROLB608AB,Rotarix® (Rota-1),2300591,03/31/2016,10/31/2017
7191000087105,AROLB608AD,Rotarix® (Rota-1),2300591,03/31/2016,10/31/2017
7191000087105,AROLB608AC,Rotarix® (Rota-1),2300591,06/03/2016,10/31/2017
7191000087105,AROLB682AA,Rotarix® (Rota-1),2300591,09/09/2016,12/31/2017
7191000087105,AROLB682AD,Rotarix® (Rota-1),2300591,09/09/2016,12/31/2017
7191000087105,AROLB684BG,Rotarix® (Rota-1),2300591,11/29/2016,12/31/2017
7191000087105,AROLB825AB,Rotarix® (Rota-1),2300591,03/02/2017,07/31/2018
7391000087108,559011C,RabAvert® (Rab),2267667,01/14/2015,04/30/2018
7391000087108,566011C,RabAvert® (Rab),2267667,05/11/2015,06/30/2018
7391000087108,578011C,RabAvert® (Rab),2267667,07/20/2015,09/30/2018
7391000087108,584011C,RabAvert® (Rab),2267667,07/20/2016,01/31/2019
7391000087108,626011C,RabAvert® (Rab),2267667,07/20/2016,03/31/2020
6951000087100,K023341,Recombivax HB® (HB),2243676,01/22/2015,04/13/2017
,L000719,Recombivax HB,2245977,02/24/2015,04/09/2017
6951000087100,K021623,Recombivax HB® (HB),2243676,03/10/2015,04/15/2017
6951000087100,L003224,Recombivax HB® (HB),2243676,03/23/2015,04/15/2017
6951000087100,L009463,Recombivax HB® (HB),2243676,05/11/2015,06/26/2017
6951000087100,L009464,Recombivax HB® (HB),2243676,05/12/2015,06/22/2017
,L009465,Recombivax HB,2245977,05/12/2015,06/03/2017
6951000087100,L016269,Recombivax HB® (HB),2243676,06/19/2015,08/14/2017
6951000087100,L016268,Recombivax HB® (HB),2243676,06/23/2015,06/26/2017
6951000087100,L025211,Recombivax HB® (HB),2243676,08/19/2015,06/26/2017
6951000087100,L031038,Recombivax HB® (HB),2243676,10/02/2015,09/15/2017
,L031975,Recombivax HB,2245977,10/02/2015,06/16/2018
6951000087100,L031432,Recombivax HB® (HB),2243676,10/09/2015,02/04/2018
6951000087100,L041661,Recombivax HB® (HB),2243676,12/07/2015,05/31/2018
6951000087100,M001197,Recombivax HB® (HB),2243676,02/23/2016,06/02/2018
,M001196,Recombivax HB,2245977,02/23/2016,09/22/2018
6951000087100,M005296,Recombivax HB® (HB),2243676,03/09/2016,05/31/2018
6951000087100,M014911,Recombivax HB® (HB),2243676,04/26/2016,08/11/2018
6951000087100,M014043,Recombivax HB® (HB),2243676,04/26/2016,11/04/2018
6951000087100,M012963,Recombivax HB® (HB),2243676,05/03/2016,05/31/2018
6951000087100,M020858,Recombivax HB® (HB),2243676,05/30/2016,11/04/2018
6951000087100,M018483,Recombivax HB® (HB),2243676,07/18/2016,08/11/2018
6951000087100,M032968,Recombivax HB® (HB),2243676,08/11/2016,11/04/2018
6951000087100,M032151,Recombivax HB® (HB),2243676,08/11/2016,11/04/2018
,M033714,Recombivax HB,2245977,08/24/2016,11/18/2018
6951000087100,M040622,Recombivax HB® (HB),2243676,11/17/2016,07/03/2019
6951000087100,M043423,Recombivax HB® (HB),2243676,11/29/2016,07/03/2019
6951000087100,M044219,Recombivax HB® (HB),2243676,12/23/2016,07/07/2019
,M047652,Recombivax HB,2245977,01/30/2017,10/13/2019
6951000087100,N002205,Recombivax HB® (HB),2243676,02/27/2017,07/07/2019
7201000087107,M002441,RotaTeq® (Rota-5),2284413,04/06/2016,09/02/2017
6971000087106,AHABB327AB,Twinrix® (HAHB),2230578,03/10/2015,05/31/2017
6971000087106,AHABB327AD,Twinrix® (HAHB),2230578,03/10/2015,05/31/2017
6971000087106,BHABB333AA,Twinrix® (HAHB),2230578,06/03/2015,10/31/2017
6961000087102,AHABB338AC,Twinrix® Junior (HAHB),2237548,06/03/2015,09/30/2017
6961000087102,AHABB331AK,Twinrix® Junior (HAHB),2237548,06/04/2015,09/30/2017
6971000087106,AHABB341AK,Twinrix® (HAHB),2230578,09/09/2015,03/31/2018
